kiln_temperature,mill_vibration,motor_current,feed_rate,gas_pressure,negative_mill_vibration,negative_gas_pressure_reading,anomaly
1389.67,1.44,135.33,224.26,6.02,0,0,0
1448.52,2.11,115.27,265.97,4.29,0,0,0
1520.43,2.52,102.77,230.43,4.9,0,0,0
1397.61,1.61,96.43,193.81,4.47,0,0,0
1443.83,2.21,81.59,230.5,4.99,0,0,0
1367.02,2.66,111.16,290.17,3.89,0,0,0
1519.22,1.26,106.65,283.76,4.33,0,0,0
1409.53,4.04,121.65,298.57,6.16,0,0,0
1563.42,3.4,138.39,266.58,4.51,0,0,0
1473.09,1.49,118.2,261.22,5.37,0,0,0
1527.17,3.52,123.9,288.67,7.59,0,0,0
1363.2,3.03,115.07,231.75,5.82,0,0,0
1326.13,1.77,97.79,222.79,6.78,0,0,0
1430.79,2.12,122.81,232.29,4.71,0,0,0
1452.07,1.55,146.26,226.62,3.93,0,0,0
1481.25,2.05,120.9,259.92,3.97,0,0,0
1527.01,3.04,126.57,206.48,4.7,0,0,0
1434.54,2.15,118.39,285.88,6.43,0,0,0
1428.74,2.54,112.43,227.91,5.04,0,0,0
1438.63,2.68,150.15,264.3,3.81,0,0,0
1468.3,3.25,102.7,210.21,3.59,0,0,0
1387.88,2.55,114.15,303.29,4.19,0,0,0
1360.18,3.83,133.73,281.49,4.13,0,0,0
1466.27,2.94,121.87,192.68,4.28,0,0,0
1382.43,2.3,121.39,283.03,4.62,0,0,0
1507.12,2.01,131.67,292.4,4.15,0,0,0
1339.56,1.78,121.94,286.08,5.97,0,0,0
1410.74,2.51,110.62,341.54,5.76,0,0,0
1382.39,2.5,121.33,245.29,5.06,0,0,0
1416.34,2.16,125.43,190.55,3.97,0,0,0
1406.02,1.48,112.83,174.43,3.72,0,0,0
1506.26,1.89,149.61,213.86,7.28,0,0,0
1590.46,1.93,124.19,253.46,3.76,0,0,0
1388.71,2.67,127.48,280.31,4.59,0,0,0
1415.35,4.33,142.47,265.73,3.29,0,0,0
1442.77,2.77,118.21,320.58,5.71,0,0,0
1397.02,2.36,132.22,274.34,3.59,0,0,0
1477.94,3.0,89.14,223.46,6.17,0,0,0
1380.72,1.8,127.94,284.72,4.64,0,0,0
1480.5,2.27,107.99,270.63,4.84,0,0,0
1454.46,3.36,117.58,294.69,4.43,0,0,0
1487.74,3.61,90.15,265.67,5.3,0,0,0
1449.43,2.85,127.84,255.09,5.12,0,0,0
1942.86,3.28,104.46,251.71,6.1,0,0,0
1476.57,2.2,138.26,249.99,6.4,0,0,0
1477.91,2.55,117.21,232.26,2.72,0,0,0
1521.22,2.1,125.6,315.13,4.39,0,0,0
1360.67,2.83,134.08,339.09,5.09,0,0,0
1348.54,2.62,119.21,316.5,5.55,0,0,0
1514.92,3.6,122.5,245.54,4.16,0,0,0
1494.97,3.13,121.76,222.64,3.57,0,0,0
1521.48,3.31,109.02,170.9,4.98,0,0,0
1444.59,1.76,137.48,219.64,5.39,0,0,0
1537.69,1.73,148.36,223.8,5.39,0,0,0
1594.67,1.94,136.34,328.29,5.78,0,0,0
1507.65,1.18,131.25,253.77,5.49,0,0,0
1479.09,2.31,108.27,335.98,4.01,0,0,0
1486.72,1.81,115.18,225.56,5.67,0,0,0
1458.43,3.21,119.02,283.79,3.78,0,0,0
1466.08,1.83,109.88,228.61,3.47,0,0,0
1472.44,2.26,131.21,331.32,6.17,0,0,0
1563.63,2.3,126.45,296.92,5.42,0,0,0
1411.97,3.49,148.3,219.15,5.68,0,0,0
1438.88,0.92,120.4,291.59,6.01,0,0,0
1450.15,2.83,102.1,261.76,4.57,0,0,0
1481.36,3.13,146.12,234.57,3.51,0,0,0
1462.29,2.85,120.37,260.78,4.91,0,0,0
1385.65,2.28,126.45,222.25,4.94,0,0,0
1453.69,2.82,127.4,284.08,5.55,0,0,0
1444.75,2.07,125.08,279.66,6.54,0,0,0
1449.57,2.07,131.02,249.9,3.18,0,0,0
1949.87,7.0,106.39,279.14,4.98,0,0,0
1509.79,2.38,104.73,246.93,4.78,0,0,0
1408.02,1.47,118.62,211.77,4.89,0,0,0
1546.43,2.11,121.03,325.7,6.27,0,0,0
1375.16,2.27,108.88,231.02,3.4,0,0,0
1414.45,1.96,114.04,197.01,5.67,0,0,0
1880.48,6.61,99.32,270.91,4.87,0,0,0
1485.2,1.51,122.76,230.35,5.81,0,0,0
1363.54,2.17,130.93,319.47,3.7,0,0,0
1560.78,2.49,116.56,216.02,7.09,0,0,0
1360.16,2.79,116.57,246.41,5.27,0,0,0
1527.5,2.62,120.42,204.98,5.66,0,0,0
1429.29,1.08,131.7,235.52,7.17,0,0,0
1454.73,2.17,140.46,305.05,5.72,0,0,0
1338.94,2.58,144.58,265.79,5.43,0,0,0
1943.52,9.86,114.38,262.31,2.87,0,0,1
1442.29,1.62,151.93,199.53,4.01,0,0,0
1508.66,3.65,98.13,268.95,5.74,0,0,0
1380.44,1.89,71.71,242.13,4.29,0,0,0
1521.49,2.51,130.83,292.63,3.71,0,0,0
1364.19,2.99,112.01,291.04,6.08,0,0,0
1462.64,1.88,109.34,255.36,5.5,0,0,0
1377.03,3.48,124.68,212.94,5.36,0,0,0
1548.04,1.13,140.44,213.84,5.28,0,0,0
1497.54,3.76,122.65,295.27,6.75,0,0,0
1529.75,2.24,129.5,264.08,5.09,0,0,0
1436.81,1.03,139.85,161.97,4.06,0,0,0
1434.39,1.88,139.73,264.53,7.45,0,0,0
1447.97,1.55,134.24,237.27,5.12,0,0,0
1443.17,2.9,107.47,218.2,3.98,0,0,0
1430.29,1.51,143.94,269.64,4.18,0,0,0
1439.28,2.08,98.94,195.67,5.27,0,0,0
1508.76,3.31,106.64,260.83,6.18,0,0,0
1498.46,2.31,108.83,310.85,3.51,0,0,0
1391.4,2.91,132.13,196.53,4.55,0,0,0
1485.63,3.62,115.85,217.32,5.02,0,0,0
1380.1,2.16,117.6,266.49,4.48,0,0,0
1524.59,2.4,118.69,246.19,3.83,0,0,0
1402.32,2.25,108.28,243.92,5.84,0,0,0
1489.72,1.75,114.53,240.68,4.75,0,0,0
1481.85,1.46,126.47,229.82,3.38,0,0,0
1434.75,2.48,108.13,219.61,5.91,0,0,0
1430.85,3.75,129.32,235.2,3.98,0,0,0
1438.49,3.33,99.66,256.5,4.94,0,0,0
1474.44,2.49,127.53,208.45,4.12,0,0,0
1492.19,1.31,91.16,270.59,4.9,0,0,0
1560.6,2.74,126.39,152.0,4.22,0,0,0
1536.95,2.64,101.25,213.82,4.18,0,0,0
1478.98,2.97,146.71,319.66,3.79,0,0,0
1463.25,2.47,103.63,279.49,3.84,0,0,0
1423.12,3.57,149.1,283.88,3.4,0,0,0
1482.5,2.74,119.08,233.87,5.98,0,0,0
1518.74,2.0,130.51,270.06,4.55,0,0,0
1507.65,2.46,111.55,273.11,3.41,0,0,0
1464.2,1.7,125.98,250.47,5.42,0,0,0
1855.89,6.44,98.98,208.64,6.51,0,0,0
1456.97,1.58,102.79,245.25,6.75,0,0,0
1486.33,1.68,105.13,236.59,4.99,0,0,0
1509.38,3.47,116.37,306.66,3.7,0,0,0
1461.86,2.23,123.83,265.89,4.45,0,0,0
1497.76,2.53,124.27,236.57,4.63,0,0,0
1503.14,3.57,129.21,325.57,5.34,0,0,0
1435.48,2.36,113.94,186.84,5.39,0,0,0
1421.2,1.13,129.39,267.76,2.72,0,0,0
1534.77,3.11,118.76,139.55,4.05,0,0,0
1485.74,2.86,133.83,261.82,6.32,0,0,0
1478.03,3.51,145.56,207.38,5.87,0,0,0
1859.61,5.64,90.08,278.24,3.59,0,0,0
1347.33,1.32,122.97,304.0,4.48,0,0,0
1473.99,2.09,137.36,260.41,4.2,0,0,0
1474.3,1.48,122.63,223.17,4.29,0,0,0
1484.33,2.43,145.11,228.73,4.8,0,0,0
1450.07,2.49,135.36,318.12,6.14,0,0,0
1421.95,1.53,123.47,291.03,5.19,0,0,0
1463.49,1.91,143.31,212.04,4.67,0,0,0
1930.9,6.47,104.58,252.05,5.09,0,0,0
1382.84,3.11,112.03,290.13,4.47,0,0,0
1440.95,2.81,94.01,255.74,4.47,0,0,0
1417.6,1.78,131.75,295.68,5.97,0,0,0
1529.79,1.43,119.86,235.27,5.59,0,0,0
1439.16,-0.13,115.95,202.59,4.64,1,0,0
1524.88,2.72,145.16,265.47,3.76,0,0,0
1461.14,3.56,141.58,288.93,5.65,0,0,0
1429.49,1.98,118.85,226.43,6.83,0,0,0
1402.02,2.44,117.57,163.8,4.46,0,0,0
1432.37,2.03,120.83,219.52,5.57,0,0,0
1450.64,2.16,104.78,279.44,6.41,0,0,0
1394.11,2.45,103.95,220.4,4.66,0,0,0
1482.0,2.14,141.91,273.36,3.73,0,0,0
1407.6,2.56,142.38,238.76,5.79,0,0,0
1377.1,2.74,101.34,258.08,6.29,0,0,0
1383.98,2.84,113.39,225.06,4.02,0,0,0
1425.99,3.56,118.93,213.58,6.15,0,0,0
1477.4,1.61,137.38,279.34,6.02,0,0,0
1532.0,2.34,113.15,233.0,5.67,0,0,0
1438.0,2.34,153.18,282.79,3.65,0,0,0
1466.63,1.17,102.34,161.03,5.44,0,0,0
1446.47,3.12,130.42,290.44,3.67,0,0,0
1343.49,3.02,100.86,278.82,3.69,0,0,0
1468.88,3.68,93.69,275.93,3.02,0,0,0
1448.91,3.45,104.12,248.94,5.38,0,0,0
1371.17,2.51,105.14,264.99,4.62,0,0,0
1534.5,2.02,118.12,292.81,6.18,0,0,0
1480.0,2.4,115.44,228.34,4.43,0,0,0
1366.69,2.62,137.18,268.38,5.64,0,0,0
1476.18,2.19,129.84,240.06,4.76,0,0,0
1601.31,3.3,117.47,196.2,5.28,0,0,0
1450.33,3.64,108.73,261.89,5.8,0,0,0
1484.53,2.88,113.43,249.13,5.15,0,0,0
1421.59,1.54,101.53,209.66,5.07,0,0,0
1427.55,2.19,123.18,263.12,4.67,0,0,0
1528.2,2.68,124.72,208.31,6.35,0,0,0
1481.79,3.9,107.64,283.67,5.54,0,0,0
1503.49,1.91,112.18,272.03,5.8,0,0,0
1438.25,2.3,139.13,177.92,4.35,0,0,0
1472.61,3.06,118.27,288.99,5.57,0,0,0
1446.17,3.16,109.23,236.39,4.9,0,0,0
1480.72,2.29,114.84,247.22,4.78,0,0,0
1444.33,1.49,111.04,244.92,4.31,0,0,0
1538.91,2.46,107.94,268.26,3.5,0,0,0
1438.19,0.63,104.04,231.07,3.91,0,0,0
1471.28,2.47,104.66,219.44,5.22,0,0,0
1359.97,0.82,100.54,271.93,5.26,0,0,0
1509.55,2.5,123.79,226.27,3.09,0,0,0
1391.29,2.05,117.46,327.03,3.86,0,0,0
1417.69,2.37,109.83,239.95,3.8,0,0,0
1388.1,2.51,140.04,233.82,5.37,0,0,0
1378.76,4.71,115.94,215.63,2.95,0,0,0
1498.6,1.35,110.56,242.76,5.05,0,0,0
1843.34,10.65,103.99,276.4,4.77,0,0,0
1377.04,1.7,112.87,321.42,4.43,0,0,0
1374.02,2.12,107.78,193.53,3.52,0,0,0
1505.41,2.22,112.94,220.89,4.56,0,0,0
1431.85,2.03,105.1,272.28,6.52,0,0,0
1447.52,2.48,91.06,311.48,4.18,0,0,0
1496.1,3.08,162.45,248.86,5.34,0,0,0
1479.57,1.59,137.74,256.88,7.71,0,0,0
1459.63,1.83,115.86,221.26,3.64,0,0,0
1513.54,2.13,93.12,243.31,6.79,0,0,0
1385.66,2.58,142.33,280.01,4.72,0,0,0
1495.37,4.06,123.4,321.52,3.21,0,0,0
1542.25,3.35,113.89,279.48,5.33,0,0,0
1547.76,3.11,121.74,174.31,4.57,0,0,0
1390.19,1.02,121.01,218.06,6.54,0,0,0
1453.72,2.46,145.01,234.84,5.02,0,0,0
1474.62,3.55,131.68,323.05,3.96,0,0,0
1441.82,3.72,126.35,199.81,4.66,0,0,0
1484.75,2.0,106.23,255.73,3.92,0,0,0
1562.98,1.6,112.12,260.8,4.39,0,0,0
1405.0,1.99,111.01,220.27,5.03,0,0,0
1387.27,3.67,136.74,217.03,4.24,0,0,0
1481.85,2.42,114.04,236.43,6.67,0,0,0
1426.77,2.43,104.64,233.35,4.89,0,0,0
1483.8,1.45,131.1,341.38,5.36,0,0,0
1459.71,2.43,98.31,207.29,5.52,0,0,0
1440.69,3.71,111.88,269.85,5.47,0,0,0
1415.47,3.05,135.9,242.8,6.27,0,0,0
1454.82,2.21,123.42,303.44,4.66,0,0,0
1430.45,0.39,128.0,240.1,4.31,0,0,0
1505.82,2.5,148.5,218.32,3.98,0,0,0
1455.23,2.57,114.03,270.35,6.11,0,0,0
1386.27,1.58,122.82,240.51,6.06,0,0,0
1519.98,3.19,130.26,184.69,4.34,0,0,0
1443.12,2.82,127.33,279.58,3.75,0,0,0
1554.26,1.85,134.17,304.96,4.85,0,0,0
1436.51,1.24,107.62,256.56,4.43,0,0,0
1410.06,3.64,127.33,247.69,6.78,0,0,0
1435.06,2.97,116.83,242.57,6.6,0,0,0
1444.95,1.72,132.31,261.14,5.42,0,0,0
1437.15,1.55,115.53,214.76,6.39,0,0,0
1418.37,2.41,116.03,276.86,3.52,0,0,0
1427.22,2.9,115.79,237.91,5.44,0,0,0
1532.51,1.93,120.46,219.5,4.31,0,0,0
1437.41,2.47,125.42,288.37,4.16,0,0,0
1557.29,3.21,111.1,285.63,4.53,0,0,0
1502.23,2.93,122.15,253.09,4.62,0,0,0
1446.85,2.54,122.44,193.03,4.99,0,0,0
1482.91,2.4,116.38,204.99,6.29,0,0,0
1423.49,1.73,102.04,315.16,4.22,0,0,0
1503.32,2.09,92.46,276.04,4.19,0,0,0
1981.86,9.46,99.61,242.77,4.82,0,0,0
1479.83,0.96,82.83,285.07,5.05,0,0,0
1424.71,3.22,131.37,300.83,7.58,0,0,0
1479.76,2.61,109.91,256.12,5.86,0,0,0
1415.21,1.56,129.51,325.85,5.82,0,0,0
1380.73,1.6,95.54,255.38,5.97,0,0,0
1463.04,2.63,124.14,186.65,6.13,0,0,0
1368.5,2.51,139.3,312.09,2.88,0,0,0
1429.24,2.56,127.4,210.34,4.34,0,0,0
1468.4,2.45,124.22,229.52,5.29,0,0,0
1528.2,3.45,138.71,276.9,4.76,0,0,0
1418.04,2.5,116.47,292.9,3.68,0,0,0
1399.38,3.01,91.64,174.27,5.29,0,0,0
1489.45,3.28,165.55,145.96,3.97,0,0,0
1460.87,2.5,129.0,179.14,6.86,0,0,0
1453.74,2.28,111.86,218.71,4.78,0,0,0
1375.62,4.72,129.71,304.67,5.32,0,0,0
1504.32,3.43,112.73,256.43,3.33,0,0,0
1344.5,2.16,132.25,227.77,6.28,0,0,0
1459.76,2.84,118.96,229.84,5.55,0,0,0
1511.3,2.55,103.12,277.32,6.76,0,0,0
1455.71,2.89,104.38,295.06,3.93,0,0,0
1437.67,2.81,92.1,214.22,4.23,0,0,0
1398.14,0.67,132.52,324.58,4.57,0,0,0
1421.42,1.23,114.9,238.73,2.97,0,0,0
1559.65,2.64,139.21,289.44,4.07,0,0,0
1422.6,2.91,117.63,180.61,4.21,0,0,0
1924.76,6.55,107.7,206.14,4.78,0,0,0
1408.32,1.9,125.81,254.86,5.28,0,0,0
1434.87,1.49,111.9,221.45,5.72,0,0,0
1368.56,0.74,108.22,138.44,5.04,0,0,0
1447.52,2.99,114.6,254.48,4.19,0,0,0
1431.91,2.45,102.8,324.58,4.39,0,0,0
1517.5,2.97,103.31,210.89,6.3,0,0,0
1407.75,3.78,141.68,255.55,2.56,0,0,0
1428.57,1.77,126.89,266.24,4.69,0,0,0
1495.23,2.3,122.32,267.98,4.81,0,0,0
1892.8,5.73,100.68,240.03,5.77,0,0,0
1441.82,1.14,107.67,249.25,7.06,0,0,0
1441.34,2.28,126.45,248.56,5.67,0,0,0
1400.49,3.43,109.86,203.17,5.72,0,0,0
1428.34,1.65,113.32,210.35,5.14,0,0,0
1454.0,2.69,131.85,226.36,7.08,0,0,0
1391.88,1.52,124.5,212.19,3.94,0,0,0
1825.53,6.0,103.17,321.13,6.79,0,0,0
1510.79,2.72,126.1,238.98,6.01,0,0,0
1475.04,3.89,122.85,198.69,3.77,0,0,0
1465.1,3.56,139.29,316.61,5.28,0,0,0
1422.81,2.48,125.35,232.98,5.3,0,0,0
1461.04,1.83,106.67,230.74,6.98,0,0,0
1329.84,2.57,102.92,197.18,5.64,0,0,0
1481.26,3.01,130.37,275.58,4.18,0,0,0
1416.26,2.3,125.29,232.09,6.75,0,0,0
1439.51,3.67,116.46,217.81,5.18,0,0,0
1467.93,2.95,144.66,302.09,3.78,0,0,0
1412.39,2.46,123.5,304.48,4.48,0,0,0
1854.49,10.22,101.37,274.79,6.58,0,0,1
1432.05,1.36,119.95,183.21,5.04,0,0,0
1457.57,1.12,114.7,298.03,3.98,0,0,0
1368.49,3.27,113.15,276.42,5.19,0,0,0
1465.08,2.24,125.05,308.89,4.34,0,0,0
1448.82,1.89,116.49,263.0,4.9,0,0,0
1455.47,3.23,121.83,270.76,4.79,0,0,0
1412.97,3.68,110.86,262.68,3.88,0,0,0
1447.46,1.83,113.68,234.93,5.36,0,0,0
1497.81,2.29,122.03,228.53,6.28,0,0,0
1484.05,3.26,103.13,290.32,5.07,0,0,0
1511.35,2.16,131.34,219.8,6.09,0,0,0
1404.99,1.91,100.53,186.38,7.33,0,0,0
1484.15,1.29,103.89,249.99,6.02,0,0,0
1418.81,2.08,118.58,205.98,4.48,0,0,0
1336.56,2.59,110.11,271.25,6.01,0,0,0
1496.61,1.03,126.84,294.99,4.42,0,0,0
1488.61,1.83,90.67,286.16,5.64,0,0,0
1524.24,3.1,95.21,212.54,4.57,0,0,0
1376.84,2.07,113.8,280.75,4.42,0,0,0
1458.2,3.49,133.43,217.34,5.48,0,0,0
1438.85,2.53,115.01,252.45,4.46,0,0,0
1507.2,4.49,136.67,258.8,5.08,0,0,0
1380.54,1.94,107.62,271.22,4.63,0,0,0
1437.33,3.8,117.69,244.97,6.04,0,0,0
1454.69,2.6,116.39,167.92,4.89,0,0,0
1487.08,2.22,128.64,188.71,4.71,0,0,0
1470.73,2.85,121.53,261.02,5.84,0,0,0
1448.39,1.86,125.04,222.64,4.84,0,0,0
1434.46,2.75,99.11,216.41,5.68,0,0,0
1445.55,2.81,116.22,295.11,4.95,0,0,0
1487.6,3.62,118.09,199.0,5.43,0,0,0
1408.72,3.42,118.45,232.89,4.43,0,0,0
1438.29,3.8,139.31,215.25,5.84,0,0,0
1438.3,2.34,124.99,228.42,3.23,0,0,0
1352.19,1.91,113.28,210.43,5.04,0,0,0
1375.43,2.53,139.9,302.09,5.49,0,0,0
1439.34,3.41,113.53,256.5,4.4,0,0,0
1475.04,2.22,128.77,274.3,3.71,0,0,0
1419.14,3.22,89.13,246.22,4.58,0,0,0
1368.76,2.48,121.06,213.79,4.92,0,0,0
1497.2,2.41,132.35,237.13,5.13,0,0,0
1464.02,2.59,109.9,315.28,5.52,0,0,0
1438.76,2.16,103.57,284.39,5.31,0,0,0
1462.17,2.39,101.43,311.44,6.48,0,0,0
1397.25,1.48,118.65,256.93,6.36,0,0,0
1501.6,2.84,125.97,300.32,5.0,0,0,0
1465.94,3.41,115.65,247.55,4.85,0,0,0
1885.34,4.06,99.75,267.08,5.78,0,0,0
1432.99,3.8,126.44,273.79,5.63,0,0,0
1453.57,3.02,106.15,242.71,3.65,0,0,0
1474.13,2.2,107.55,210.0,4.91,0,0,0
1362.87,1.91,106.05,267.72,5.73,0,0,0
1410.87,3.56,103.28,249.49,4.57,0,0,0
1433.45,2.06,129.43,290.09,4.86,0,0,0
1431.45,3.86,114.42,240.77,5.95,0,0,0
1414.4,2.89,120.61,216.49,5.1,0,0,0
1488.88,2.67,124.6,290.93,4.94,0,0,0
1415.48,2.66,132.6,240.48,4.83,0,0,0
1396.53,1.93,130.95,335.03,5.41,0,0,0
1426.59,2.53,114.96,231.89,6.09,0,0,0
1525.32,3.63,114.27,260.05,4.63,0,0,0
1450.67,1.58,151.53,262.33,4.15,0,0,0
1425.89,3.34,137.07,265.68,3.37,0,0,0
1433.48,2.96,115.15,287.08,4.66,0,0,0
1362.39,1.88,124.58,308.44,3.28,0,0,0
1440.63,2.96,122.55,228.99,3.39,0,0,0
1910.47,8.56,115.43,197.99,4.34,0,0,0
1471.89,2.5,128.25,224.5,4.47,0,0,0
1442.06,3.86,133.07,211.41,6.78,0,0,0
1412.65,2.6,115.12,271.71,7.3,0,0,0
1495.22,2.59,123.42,193.65,5.06,0,0,0
1431.28,3.01,114.16,203.18,6.13,0,0,0
1400.95,3.92,125.43,270.89,5.68,0,0,0
1844.73,8.59,112.15,195.43,3.6,0,0,1
1433.16,2.0,129.9,177.04,5.41,0,0,0
1435.24,1.7,118.64,209.29,5.86,0,0,0
1422.93,3.02,123.92,259.41,4.98,0,0,0
1465.58,2.46,136.47,205.95,6.03,0,0,0
1445.62,1.7,127.16,250.47,8.18,0,0,0
1494.18,1.31,126.64,259.0,5.81,0,0,0
1900.12,8.88,93.82,234.35,6.5,0,0,1
1432.18,1.63,140.4,208.8,4.24,0,0,0
1424.69,3.52,102.83,287.21,4.91,0,0,0
1430.05,2.4,93.46,179.93,7.31,0,0,0
1396.16,1.62,110.89,238.83,5.72,0,0,0
1438.18,1.9,134.35,221.25,4.33,0,0,0
1473.96,3.89,114.15,321.85,5.3,0,0,0
1488.89,2.34,137.9,255.07,5.71,0,0,0
1458.94,1.34,109.13,214.57,2.97,0,0,0
1619.19,3.47,114.19,202.46,5.89,0,0,0
1466.19,2.36,126.19,353.46,6.74,0,0,0
1363.3,2.69,149.62,264.89,7.65,0,0,0
1470.72,2.2,114.51,217.12,4.43,0,0,0
1506.53,2.13,137.67,340.13,5.86,0,0,0
1436.72,1.48,110.08,243.19,5.53,0,0,0
1376.78,2.39,117.04,207.62,6.27,0,0,0
1359.5,3.05,121.73,276.07,3.74,0,0,0
1888.69,5.3,85.63,284.92,5.54,0,0,0
1399.29,1.6,129.29,238.15,5.48,0,0,0
1439.52,2.34,126.78,258.26,3.59,0,0,0
1431.23,2.74,125.04,282.39,5.57,0,0,0
1523.38,2.56,126.78,262.25,5.4,0,0,0
1491.83,1.5,111.6,232.18,5.95,0,0,0
1858.13,7.25,96.08,210.37,4.43,0,0,0
1429.21,1.87,134.05,155.06,3.74,0,0,0
1496.52,3.79,127.37,292.09,4.75,0,0,0
1455.96,1.59,125.49,210.6,5.44,0,0,0
1465.84,1.87,126.58,276.9,5.41,0,0,0
1509.04,2.52,118.03,185.72,4.75,0,0,0
1411.42,2.89,127.66,258.31,5.48,0,0,0
1497.59,1.35,115.52,280.3,5.8,0,0,0
1430.3,1.54,85.3,221.48,6.31,0,0,0
1337.77,2.04,108.38,242.52,6.93,0,0,0
1391.6,2.04,125.11,231.8,6.28,0,0,0
1403.61,2.58,120.23,245.21,4.35,0,0,0
1517.02,3.21,108.66,214.05,4.74,0,0,0
1443.74,1.82,82.46,258.5,4.44,0,0,0
1434.79,2.66,100.25,297.64,4.35,0,0,0
1524.77,2.55,150.36,284.61,2.64,0,0,0
1411.09,3.12,105.89,278.01,5.59,0,0,0
1430.26,3.55,129.58,241.86,4.1,0,0,0
1447.37,1.27,117.07,270.16,6.76,0,0,0
1466.87,2.59,110.86,199.35,4.65,0,0,0
1477.39,1.11,119.37,240.89,5.73,0,0,0
1408.54,1.85,107.17,128.46,4.84,0,0,0
1356.42,3.3,108.48,240.06,4.78,0,0,0
1469.84,2.09,81.2,221.38,5.28,0,0,0
1357.4,1.67,116.17,276.81,4.14,0,0,0
1466.12,2.59,150.67,205.25,5.58,0,0,0
1486.67,2.26,128.95,271.59,5.55,0,0,0
1506.28,1.82,116.24,267.37,6.04,0,0,0
1550.39,1.76,108.57,247.24,4.04,0,0,0
1380.46,1.93,129.3,320.29,5.12,0,0,0
1522.78,2.27,133.82,266.12,5.93,0,0,0
1411.66,2.1,97.39,194.78,3.45,0,0,0
1451.8,3.14,119.8,271.51,5.03,0,0,0
1457.84,4.34,157.84,278.94,4.52,0,0,0
1517.4,3.01,121.5,240.91,6.22,0,0,0
1395.12,2.07,134.63,218.61,5.5,0,0,0
1556.8,2.98,119.17,247.22,4.03,0,0,0
1342.82,3.37,128.09,240.57,5.99,0,0,0
1446.01,3.43,134.18,227.65,6.37,0,0,0
1478.69,1.83,111.38,273.64,4.3,0,0,0
1501.66,2.25,146.9,279.66,3.36,0,0,0
1378.58,2.18,115.5,199.85,4.9,0,0,0
1351.52,3.67,130.4,245.81,3.73,0,0,0
1515.56,1.78,101.26,251.82,5.39,0,0,0
1462.16,1.31,123.66,286.05,4.03,0,0,0
1354.75,2.67,138.87,330.52,5.87,0,0,0
1424.53,3.92,101.05,204.66,6.39,0,0,0
1413.07,3.46,97.64,190.78,7.1,0,0,0
1506.72,3.71,100.15,211.45,5.85,0,0,0
1431.89,2.31,125.61,194.31,2.58,0,0,0
1440.86,2.91,108.74,234.94,4.54,0,0,0
1437.22,1.96,105.86,286.22,5.49,0,0,0
1533.56,2.51,121.33,181.67,4.49,0,0,0
1954.28,7.17,69.33,239.81,4.02,0,0,1
1484.56,3.33,123.75,258.81,5.83,0,0,0
1460.12,3.16,150.7,269.31,5.39,0,0,0
1459.62,1.92,115.51,292.36,4.82,0,0,0
1404.53,2.23,134.8,274.52,5.58,0,0,0
1493.55,1.08,107.35,262.13,4.9,0,0,0
1431.21,3.41,120.53,283.69,5.95,0,0,0
1385.96,3.11,111.85,257.94,6.07,0,0,0
1442.64,2.54,117.41,306.67,4.27,0,0,0
1450.67,3.07,101.12,223.64,4.75,0,0,0
1517.3,1.59,102.89,216.03,5.09,0,0,0
1950.95,4.03,89.34,208.89,5.9,0,0,0
1400.61,2.84,137.88,261.64,4.88,0,0,0
1962.84,9.85,111.89,255.33,4.57,0,0,0
1320.19,1.52,110.56,215.37,5.86,0,0,0
1470.83,2.04,130.76,223.32,4.52,0,0,0
1415.6,2.23,121.91,291.48,4.08,0,0,0
1379.79,2.51,113.58,289.64,5.01,0,0,0
1391.02,2.45,120.16,154.09,6.75,0,0,0
1523.25,1.38,116.95,264.15,6.61,0,0,0
1472.59,2.59,120.11,167.81,4.77,0,0,0
1468.89,2.04,103.21,220.12,5.41,0,0,0
1498.49,3.4,127.66,292.22,4.35,0,0,0
1438.27,3.41,123.32,278.96,4.7,0,0,0
1518.89,1.33,141.49,214.74,5.14,0,0,0
1438.89,3.6,165.16,268.57,2.93,0,0,0
1292.51,2.93,133.67,220.58,4.77,0,0,0
1530.39,3.59,124.59,201.43,5.18,0,0,0
1302.53,1.31,127.6,235.43,5.33,0,0,0
1436.67,2.37,94.92,260.76,5.6,0,0,0
1487.64,3.09,114.61,257.2,5.97,0,0,0
1332.49,2.89,104.81,206.13,5.31,0,0,0
1442.73,2.46,118.48,232.69,3.67,0,0,0
1441.87,2.92,103.92,166.83,6.73,0,0,0
1495.88,3.12,105.61,259.83,4.05,0,0,0
1474.15,2.64,120.14,208.5,4.65,0,0,0
1382.99,3.04,129.56,252.04,6.33,0,0,0
1417.55,2.15,139.12,295.3,3.83,0,0,0
1396.38,3.32,160.68,276.67,3.74,0,0,0
1357.16,2.81,129.53,263.35,4.29,0,0,0
1417.46,1.8,141.67,192.22,6.8,0,0,0
1524.17,3.67,99.96,232.63,5.38,0,0,0
1472.24,2.42,121.31,203.83,7.11,0,0,0
1922.85,9.69,120.13,232.82,4.47,0,0,0
1389.49,2.85,127.94,167.39,3.29,0,0,0
1352.48,2.54,113.7,203.66,4.42,0,0,0
1478.42,2.65,120.18,203.67,5.79,0,0,0
1500.47,2.38,131.73,244.99,4.26,0,0,0
1458.15,3.16,99.81,313.47,5.52,0,0,0
1487.98,0.67,138.29,276.26,4.36,0,0,0
1433.28,3.91,119.03,207.24,5.33,0,0,0
1452.79,2.77,125.79,264.38,4.97,0,0,0
